"year","month","date","hour","temp","pressure","humidity","wind speed","wind direction","clouds","weather code"
"2015","12","08","00","280.29","1019","99","3","30","90","50"
"2015","12","08","02","279.22","1019","100","4","350","90","50"
"2015","12","08","04","278.76","1019","100","5","20","90","50"
"2015","12","08","06","278.77","1017","86","4","210","90","4"
"2015","12","08","07","278.3","1018","60","5","10","90","4"
"2015","12","08","09","277.91","1018","60","4","10","90","50"
"2015","12","08","11","277.23","1019","60","5","340","75","50"
"2015","12","08","13","276.53","1020","69","5","20","40","50"
"2015","12","08","15","279.23","1021","94","4","10","75","50"
"2015","12","08","17","280.9","1020","61","3","20","40","3"
"2015","12","08","19","281.69","1019","57","3","40","40","3"
"2015","12","08","21","280.53","1019","61","2","20","75","4"
"2015","12","08","23","278.81","1020","70","2","20","90","4"
"2015","12","09","01","276.37","1021","100","1","30","40","50"
"2015","12","09","03","275.81","1020","70","0","307","40","50"
"2015","12","09","05","274.68","1021","100","1","296","40","3"
"2015","12","09","07","274.21","1004","87","4","180","1","1"
"2015","12","09","08","274.08","1021","86","0","258","90","50"
"2015","12","09","09","274.53","1021","86","2","30","40","50"
"2015","12","09","11","275.45","1021","86","1","249","75","50"
"2015","12","09","13","276.14","1021","75","1","156","90","50"
"2015","12","09","15","278.84","1022","70","1","156","90","50"
"2015","12","09","17","281.23","1021","57","2","150","90","50"
"2015","12","09","19","283","1019","61","2","0","90","4"
"2015","12","09","21","283.45","1017","66","2","150","40","3"
"2015","12","09","23","283.73","1017","71","2","160","90","4"
"2015","12","10","01","284.06","1017","71","2","0","90","4"
"2015","12","10","03","284.4","1016","76","2","170","90","4"
"2015","12","10","05","284.15","1015","76","2","170","90","4"
"2015","12","10","07","283.06","1015","81","2","170","90","50"
"2015","12","10","09","281.61","1014","93","2","216","75","50"
"2015","12","10","11","281.61","1014","93","1","310","75","50"
"2015","12","10","13","281.3","1015","87","3","260","40","50"
"2015","12","10","15","284.82","1016","76","3","270","40","50"
"2015","12","10","17","287.22","1015","58","1","224","20","50"
"2015","12","10","19","288.48","1014","55","1","224","75","4"
"2015","12","10","21","286.92","1014","54","3","240","75","4"
"2015","12","10","23","283.37","1014","71","3","160","75","4"
"2015","12","11","01","282.14","1015","76","2","160","75","50"
"2015","12","11","03","281.14","1014","81","1","180","75","50"
"2015","12","11","05","280.37","1014","81","3","190","75","50"
"2015","12","11","07","279.68","1013","87","1","210","75","50"
"2015","12","11","09","279.45","1013","87","2","207","90","50"
"2015","12","11","11","278.6","1013","87","2","205","75","50"
"2015","12","11","13","278.52","1014","87","2","207","40","50"
"2015","12","11","15","282.99","1014","81","2","190","75","50"
"2015","12","11","17","286.32","1014","71","2","210","75","50"
"2015","12","11","19","288.13","1013","59","3","210","75","50"
"2015","12","11","20","288.31","1013","67","4","230","75","4"
"2015","12","11","21","287.4","1013","62","3","230","75","4"
"2015","12","11","23","285.22","1014","67","4","220","75","50"
"2015","12","12","01","283.91","1015","71","5","230","75","50"
"2015","12","12","03","283.45","1016","76","2","220","75","50"
"2015","12","12","05","283.3","1017","76","2","220","90","50"
"2015","12","12","06","283.22","1018","76","2","210","90","50"
"2015","12","12","08","282.99","1018","81","2","220","75","50"
"2015","12","12","10","281.99","1019","87","2","210","90","50"
"2015","12","12","12","281.6","1020","81","2","200","75","50"
"2015","12","12","14","283.53","1021","81","1","221","75","50"
"2015","12","12","16","289.23","1021","63","1","130","40","50"
"2015","12","12","18","290.37","1020","55","1","201","75","50"
"2015","12","12","19","290.07","1019","55","1","90","90","50"
"2015","12","12","21","289.23","1020","63","1","183","90","50"
"2015","12","12","23","286.6","1020","63","1","163","75","50"
"2015","12","13","01","285.45","1020","71","1","177","75","50"
"2015","12","13","03","285.14","1020","76","1","177","75","50"
"2015","12","13","05","283.73","1020","82","2","220","75","50"
"2015","12","13","07","284.31","1020","76","1","227","90","50"
"2015","12","13","08","284.39","1020","87","1","204","90","50"
"2015","12","13","09","285.3","1020","82","1","200","90","50"
"2015","12","13","11","284.84","1020","82","1","225","75","50"
"2015","12","13","13","284.46","1021","87","1","220","75","50"
"2015","12","13","15","288.22","1022","72","1","242","75","50"
"2015","12","13","17","291.83","1020","60","1","197","90","50"
"2015","12","13","19","291.46","1020","63","2","90","75","50"
"2015","12","13","20","291.38","1020","63","3","120","75","50"
"2015","12","13","21","288.77","1020","67","2","80","75","50"
"2015","12","13","23","285.97","1021","76","2","110","90","50"
"2015","12","14","01","285.3","1021","71","3","100","75","50"
"2015","12","14","03","285.57","1020","66","3","100","90","50"
"2015","12","14","05","285.24","1019","81","2","80","90","4"
"2015","12","14","06","284.65","1019","81","2","90","90","4"
"2015","12","14","08","284.73","1018","76","2","0","90","4"
"2015","12","14","10","284.32","1016","87","2","30","90","50"
"2015","12","14","12","284.57","1015","87","2","40","90","50"
"2015","12","14","14","284.69","1014","100","1","40","90","50"
"2015","12","14","16","285.9","1012","87","1","120","90","50"
"2015","12","14","18","287.48","1010","93","2","150","90","50"
"2015","12","14","20","289.48","1008","82","3","0","90","50"
"2015","12","14","21","289.4","1007","77","3","130","40","50"
"2015","12","14","22","288.49","1005","82","4","182","90","50"
"2015","12","15","00","289.23","1003","77","3","180","90","50"
"2015","12","15","02","289.82","1000","93","4","170","90","50"
"2015","12","15","04","290.48","997","93","4","230","90","50"
"2015","12","15","06","291","996","88","4","200","90","50"
"2015","12","15","07","289.81","995","93","9","290","75","50"
"2015","12","15","09","289.23","996","72","3","240","90","4"
"2015","12","15","11","288.48","997","67","5","270","40","3"
"2015","12","15","13","287.06","1000","62","6","270","40","3"
"2015","12","15","15","287.57","1001","47","10","270","20","2"
"2015","12","15","17","288.15","1002","44","11","290","1","1"
"2015","12","15","20","288.48","1003","47","7","300","75","10"
"2015","12","15","21","288.15","1004","50","6","290","75","4"
"2015","12","15","22","286.56","1005","47","7","270","75","4"
"2015","12","16","00","285.73","1007","50","9","320","75","4"
"2015","12","16","02","284.9","1009","54","6","320","75","10"
"2015","12","16","04","284.23","1012","58","6","330","75","10"
"2015","12","16","06","283.82","1014","57","5","340","90","4"
"2015","12","16","07","282.9","1014","53","7","340","75","4"
"2015","12","16","09","281.65","1016","61","5","340","90","4"
"2015","12","16","11","280.31","1017","65","5","350","20","2"
"2015","12","16","13","278.99","1020","70","4","20","20","2"
"2015","12","16","15","282.07","1021","61","4","30","20","2"
"2015","12","16","17","283.15","1020","67","3","100","20","2"
"2015","12","16","19","283.3","1020","50","2","140","75","4"
"2015","12","16","20","283.3","1020","57","3","100","90","4"
"2015","12","16","21","282.4","1020","61","4","130","40","3"
"2015","12","16","23","281.65","1021","66","2","140","75","50"
"2015","12","17","01","281.48","1020","70","3","130","90","50"
"2015","12","17","03","281.56","1021","93","2","130","90","50"
"2015","12","17","05","281.73","1019","93","3","153","90","50"
"2015","12","17","07","282.4","1017","71","1","130","90","50"
"2015","12","17","09","282.81","1017","87","2","120","90","50"
"2015","12","17","11","283.14","1017","87","2","150","75","50"
"2015","12","17","13","284.48","1015","87","1","110","90","50"
"2015","12","17","15","285.31","1014","82","2","130","90","50"
"2015","12","17","16","285.39","1014","82","3","150","90","50"
"2015","12","17","17","285.73","1011","87","2","140","90","50"
"2015","12","17","18","285.9","1010","93","1","20","90","50"
"2015","12","17","20","286.56","1008","93","1","113","90","50"
"2015","12","17","22","286.4","1005","93","2","80","90","50"
"2015","12","18","00","286.23","1005","87","2","50","90","50"
"2015","12","18","02","285.9","1004","93","3","270","90","50"
"2015","12","18","04","285.06","1005","93","2","270","90","50"
"2015","12","18","06","285.23","1005","93","3","270","90","50"
"2015","12","18","07","284.98","1005","93","3","240","90","50"
"2015","12","18","09","284.15","1006","93","3","260","75","4"
"2015","12","18","11","282.73","1007","71","4","310","90","4"
"2015","12","18","13","280.64","1008","70","4","330","75","4"
"2015","12","18","15","280.33","1008","61","7","330","75","4"
"2015","12","18","17","280.41","1006","61","2","0","90","10"
"2015","12","18","19","280.89","1005","52","5","320","75","4"
"2015","12","18","20","280.61","1005","49","4","340","75","4"
"2015","12","18","22","279.45","1006","52","6","320","75","4"
"2015","12","19","00","277.84","1008","48","7","310","75","4"
"2015","12","19","02","276.59","1010","44","8","320","20","2"
"2015","12","19","04","274.76","1011","47","3","290","20","2"
"2015","12","19","06","274.73","1011","100","4","283","1","1"
"2015","12","19","07","275.46","1012","55","6","260","75","4"
"2015","12","19","08","275.45","1013","51","3","260","90","4"
"2015","12","19","09","275.36","1014","47","7","270","75","4"
"2015","12","19","11","274.51","1016","47","8","260","40","3"
"2015","12","19","13","274.11","1017","47","7","250","20","2"
"2015","12","19","15","275.58","1019","40","7","250","20","2"
"2015","12","19","16","275.75","1020","40","8","300","1","1"
"2015","12","19","17","276.66","1019","41","8","250","40","3"
"2015","12","19","18","276.81","1019","38","8","260","40","3"
"2015","12","19","20","276.52","1019","41","9","270","75","4"
"2015","12","19","22","276.05","1022","38","11","280","75","4"
"2015","12","20","00","275.71","1023","40","7","240","75","4"
"2015","12","20","02","275.94","1024","44","4","250","75","4"
"2015","12","20","04","275.9","1025","41","5","280","75","4"
"2015","12","20","06","275.79","1026","37","3","280","90","4"
"2015","12","20","07","275.55","1027","44","4","260","75","4"
"2015","12","20","08","275.45","1028","44","6","260","75","4"
"2015","12","20","10","274.73","1030","51","5","280","75","4"
"2015","12","20","11","274.66","1030","50","3","294","90","4"
"2015","12","20","12","273.93","1031","55","3","260","75","4"
"2015","12","20","13","273.83","1033","50","2","240","1","1"
"2015","12","20","14","275.13","1034","51","3","260","20","2"
"2015","12","20","16","277.18","1034","38","4","300","40","3"
"2015","12","20","17","277.33","1034","41","6","290","1","1"
"2015","12","20","18","277.91","1033","38","3","320","40","3"
"2015","12","20","19","279.13","1032","33","3","250","75","4"
"2015","12","20","21","278.28","1032","38","4","220","75","4"
"2015","12","20","23","275.94","1033","48","3","220","75","4"
"2015","12","21","01","275.05","1033","51","3","210","75","4"
"2015","12","21","03","274.01","1031","59","1","150","75","4"
"2015","12","21","05","273.95","1031","59","3","200","40","3"
"2015","12","21","06","273.82","1030","55","2","190","40","3"
"2015","12","21","08","275.65","1029","55","2","210","75","50"
"2015","12","21","10","276.43","1028","59","2","250","75","10"
"2015","12","21","12","276.87","1028","69","2","230","90","50"
"2015","12","21","14","278.29","1027","64","4","223","90","50"
"2015","12","21","16","280.96","1026","65","4","231","90","4"
"2015","12","21","18","282.43","1005","93","6","220","90","50"
"2015","12","21","19","283.27","1021","50","4","220","90","4"
"2015","12","21","21","283.74","1021","46","5","230","90","50"
"2015","12","21","23","283.62","1020","53","2","260","90","4"
"2015","12","22","01","283.48","1019","57","4","240","90","50"
"2015","12","22","03","283.24","1019","66","3","240","90","50"
"2015","12","22","05","283.4","1019","71","3","230","90","50"
"2015","12","22","07","283.87","1019","76","2","260","90","4"
"2015","12","22","09","283.83","1018","76","1","260","90","10"
"2015","12","22","11","283.59","1017","76","1","150","90","10"
"2015","12","22","13","283.81","1017","82","2","160","90","50"
"2015","12","22","15","284.93","1016","82","2","0","90","50"
"2015","12","22","17","286.3","1014","93","3","190","90","50"
"2015","12","22","19","286.95","1012","87","4","190","90","50"
"2015","12","22","21","288.16","1013","82","5","240","90","50"
"2015","12","22","23","287.96","1014","77","4","250","75","50"
"2015","12","23","01","286.13","1017","82","3","253","75","50"
"2015","12","23","03","284.3","1018","100","3","253","1","50"
"2015","12","23","05","283.56","1019","87","0","224","1","50"
"2015","12","23","07","282.28","1020","100","0","224","75","50"
"2015","12","23","09","282.27","1020","87","1","68","90","50"
"2015","12","23","11","282.26","1021","100","1","96","90","50"
"2015","12","23","13","283","1022","93","2","20","90","50"
"2015","12","23","15","283.89","1023","93","2","0","90","50"
"2015","12","23","17","285.15","1021","93","4","50","90","50"
"2015","12","23","19","285.84","1019","93","2","50","90","50"
"2015","12","23","21","285.85","1017","100","4","50","90","50"
"2015","12","23","23","286.58","1016","93","1","0","90","50"
"2015","12","24","01","286.88","1014","87","1","60","90","50"
"2015","12","24","03","288.38","1012","87","4","133","90","50"
"2015","12","24","05","289.33","1011","87","3","183","90","50"
"2015","12","24","07","290.44","1009","94","2","0","90","50"
"2015","12","24","09","290.1","1010","88","3","190","20","50"
"2015","12","24","11","289.73","1011","83","6","190","90","50"
"2015","12","24","13","291.18","1012","77","4","200","90","50"
"2015","12","24","15","292.38","1014","77","3","230","90","10"
"2015","12","24","17","293.36","1014","78","9","220","90","50"
"2015","12","24","19","293.74","1015","77","2","250","75","50"
"2015","12","24","20","293.84","1015","73","5","260","75","4"
"2015","12","24","22","291.59","1017","82","2","220","75","4"
"2015","12","25","00","289.21","1019","82","2","230","75","50"
"2015","12","25","02","287.12","1020","100","2","174","75","50"
"2015","12","25","03","286.82","1020","100","2","174","90","50"
"2015","12","25","04","285.93","1020","72","1","220","75","50"
"2015","12","25","06","285.92","1020","82","1","220","90","50"
"2015","12","25","07","285.87","1020","82","2","20","90","50"
"2015","12","25","08","285.86","1020","82","2","360","90","50"
"2015","12","25","09","285.68","1019","93","1","254","40","50"
"2015","12","25","10","285.25","1020","87","1","254","90","50"
"2015","12","25","11","284.32","1019","87","1","211","75","50"
"2015","12","25","12","284.33","1021","100","1","211","5","50"
"2015","12","25","13","284.28","1021","100","1","227","75","50"
"2015","12","25","15","286.88","1023","100","1","40","90","50"
"2015","12","25","16","287.94","1022","93","1","227","75","50"
"2015","12","25","17","288.9","1021","87","1","100","90","50"
"2015","12","25","19","289.78","1021","77","1","241","40","50"
"2015","12","25","20","289.79","1021","77","1","283","75","4"
"2015","12","25","22","288.28","1021","87","2","160","90","10"
"2015","12","25","23","288.15","1021","93","1","358","90","50"
"2015","12","26","00","287.78","1022","87","3","90","90","50"
"2015","12","26","02","287.03","1022","100","2","352","90","50"
"2015","12","26","04","286.89","1024","87","1","360","90","50"
"2015","12","26","05","286.78","1024","100","2","350","75","50"
"2015","12","26","06","286.53","1025","71","6","20","75","50"
"2015","12","26","07","285.53","1026","58","5","30","75","4"
"2015","12","26","08","285.26","1027","53","2","10","75","4"
"2015","12","26","09","284.14","1028","54","6","20","75","4"
"2015","12","26","10","284.03","1029","43","2","10","90","4"
"2015","12","26","11","283.76","1029","92","5","30","90","4"
"2015","12","26","12","283.54","1030","46","3","32","90","4"
"2015","12","26","13","283.05","1032","43","4","20","90","4"
"2015","12","26","14","282.85","1033","49","2","50","90","4"
"2015","12","26","15","283.27","1033","50","4","20","90","4"
"2015","12","26","16","283.55","1033","53","4","20","90","9"
"2015","12","26","17","283.57","1032","71","4","70","90","4"
"2015","12","26","19","283.52","1031","53","2","40","90","4"
"2015","12","26","20","283.45","1031","50","3","40","90","10"
"2015","12","26","22","282.8","1031","53","3","40","90","10"
"2015","12","27","00","282.76","1030","57","2","100","90","10"
"2015","12","27","02","282.72","1029","62","2","90","90","10"
"2015","12","27","04","282.1","1027","76","4","90","90","50"
"2015","12","27","05","281.49","1026","87","3","60","90","50"
"2015","12","27","06","280.9","1024","93","3","40","90","50"
"2015","12","27","07","280.87","1022","100","2","10","90","50"
"2015","12","27","08","281.3","1021","93","1","142","90","50"
"2015","12","27","09","281.42","1020","93","1","320","90","50"
"2015","12","27","10","281.51","1018","93","1","10","90","50"
"2015","12","27","11","281.62","1018","93","3","224","90","50"
"2015","12","27","12","281.88","1016","93","3","224","90","50"
"2015","12","27","13","282.2","1016","93","3","224","90","50"
"2015","12","27","14","283.36","1015","87","3","210","90","50"
"2015","12","27","16","285.24","1014","100","6","230","90","50"
"2015","12","27","17","285.61","1013","93","6","240","90","50"
"2015","12","27","18","286.49","1012","77","7","250","90","50"
"2015","12","27","19","287.29","1010","93","5","240","90","50"
"2015","12","27","20","287.62","1009","77","5","240","90","50"
"2015","12","27","21","288.21","1010","87","4","260","90","50"
"2015","12","27","22","288.32","1010","93","2","240","90","50"
"2015","12","27","23","288.39","1012","87","4","290","90","50"
"2015","12","28","01","286.02","1013","71","5","310","90","50"
"2015","12","28","03","282.31","1016","76","6","320","75","10"
"2015","12","28","05","280.02","1019","61","4","330","75","4"
"2015","12","28","07","278.27","1021","60","5","330","75","4"
"2015","12","28","08","277.94","1024","60","3","330","1","1"
"2015","12","28","09","277.04","1024","60","5","340","75","4"
"2015","12","28","10","276.97","1025","64","2","340","1","1"
"2015","12","28","11","276.58","1026","60","5","340","75","4"
"2015","12","28","12","276.54","1027","69","1","20","75","4"
"2015","12","28","13","276.41","1028","55","7","350","75","10"
"2015","12","28","15","277.5","1031","52","6","30","75","13"
"2015","12","28","16","277.83","1031","52","5","50","75","4"
"2015","12","28","17","277.97","1031","41","5","60","75","4"
"2015","12","28","19","277.61","1031","48","5","30","75","10"
"2015","12","28","20","277.24","1031","52","4","40","90","4"
"2015","12","28","22","276.64","1032","48","3","70","90","50"
"2015","12","29","00","275.71","1033","55","5","80","90","13"
"2015","12","29","02","274.79","1033","69","6","60","90","50"
"2015","12","29","04","274.61","1031","80","6","100","90","50"
"2015","12","29","05","274.23","1031","80","7","70","90","50"
"2015","12","29","06","273.32","1030","80","7","80","90","50"
"2015","12","29","07","273.53","1027","93","4","50","90","50"
"2015","12","29","08","273.74","1026","100","4","60","90","50"
"2015","12","29","10","275.07","1023","86","5","70","90","50"
"2015","12","29","11","275.64","1022","93","8","60","90","50"
"2015","12","29","12","276.32","1020","87","8","70","90","50"
"2015","12","29","13","276.52","1020","87","6","60","90","50"
"2015","12","29","14","277.5","1017","93","4","50","90","50"
"2015","12","29","15","277.68","1016","100","3","20","100","50"
"2015","12","29","16","278.49","1014","93","10","50","90","50"
"2015","12","29","18","278.33","1013","76","6","320","90","50"
"2015","12","29","19","277.43","1014","93","2","360","90","50"
"2015","12","29","21","277.38","1016","93","3","10","90","50"
"2015","12","29","23","277.05","1018","86","3","350","90","50"
"2015","12","30","01","277.27","1019","87","1","47","90","50"
"2015","12","30","03","277.11","1021","86","1","47","40","50"
"2015","12","30","05","277.14","1022","93","2","290","75","50"
"2015","12","30","07","276.62","1023","93","2","43","20","50"
"2015","12","30","08","276.63","1023","86","2","36","75","50"
"2015","12","30","09","276.66","1024","93","2","36","75","50"
"2015","12","30","11","276.81","1025","87","1","90","90","50"
"2015","12","30","12","276.99","1026","100","2","52","90","50"
"2015","12","30","13","277.24","1027","87","1","60","90","50"
"2015","12","30","14","277.69","1027","81","3","90","90","50"
"2015","12","30","16","278.28","1026","87","2","90","90","50"
"2015","12","30","17","278.28","1025","100","1","61","90","50"
"2015","12","30","19","278.94","1025","81","2","70","90","50"
"2015","12","30","20","279.03","1023","87","3","80","90","50"
"2015","12","30","21","279.33","1023","87","2","60","90","50"
"2015","12","30","23","279.65","1022","87","1","60","90","50"
"2015","12","31","01","280.06","1021","87","2","100","90","50"
"2015","12","31","03","280.61","1019","87","2","360","90","50"
"2015","12","31","05","280.25","1018","93","2","10","90","50"
"2015","12","31","06","280.11","1017","93","1","324","90","50"
"2015","12","31","07","280.07","1017","93","2","10","90","50"
"2015","12","31","08","279.93","1017","87","2","330","90","50"
"2015","12","31","09","279.89","1016","81","2","332","90","50"
"2015","12","31","10","279.42","1016","87","2","320","75","50"
"2015","12","31","12","279.45","1017","86","1","277","90","50"
"2015","12","31","13","279.53","1018","100","3","10","90","50"
"2015","12","31","14","280.72","1019","87","2","310","75","10"
"2015","12","31","15","280.77","1020","93","3","360","90","4"
"2015","12","31","16","281.21","1019","70","5","330","90","4"
"2015","12","31","18","281.46","1017","76","2","320","90","4"
"2015","12","31","19","281.21","1017","66","6","290","90","4"
"2015","12","31","20","281.22","1017","66","5","310","90","4"
"2015","12","31","22","280.36","1018","61","5","300","90","4"
"2016","01","01","00","279.54","1019","65","3","270","75","4"
"2016","01","01","02","279.03","1020","100","4","270","90","4"
"2016","01","01","04","278.35","1019","56","4","310","75","4"
"2016","01","01","06","278.09","1018","56","3","275","90","4"
"2016","01","01","07","277.72","1018","60","5","260","90","4"
"2016","01","01","08","277.61","1018","60","5","260","90","4"
"2016","01","01","10","276.96","1018","64","6","250","75","4"
"2016","01","01","11","276.91","1018","59","3","260","90","4"
"2016","01","01","12","276.7","1018","60","4","260","90","4"
"2016","01","01","13","276.7","1018","55","3","290","1","1"
"2016","01","01","14","276.7","1018","60","4","260","90","4"
"2016","01","01","15","276.96","1019","60","2","290","75","4"
"2016","01","01","16","277.46","1018","52","7","270","75","4"
"2016","01","01","17","277.69","1017","52","6","270","75","4"
"2016","01","01","19","277.07","1016","60","8","260","90","10"
"2016","01","01","20","276.93","1016","55","6","280","75","10"
"2016","01","01","21","276.52","1016","48","6","260","75","4"
"2016","01","01","23","275.9","1016","51","7","280","40","3"
"2016","01","02","01","274.84","1017","51","4","270","1","1"
"2016","01","02","03","274.46","1018","55","5","250","1","1"
"2016","01","02","05","273.98","1018","50","5","240","20","2"
"2016","01","02","06","273.74","1018","50","3","240","75","4"
"2016","01","02","08","273.63","1018","55","3","250","75","4"
"2016","01","02","09","273.57","1018","99","2","260","90","4"
"2016","01","02","10","273.13","1018","99","3","280","40","3"
"2016","01","02","11","272.89","1018","100","4","260","20","2"
"2016","01","02","12","272.82","1018","68","2","270","75","4"
"2016","01","02","13","273.28","1019","50","4","240","75","4"
"2016","01","02","14","274.2","1019","50","3","230","75","4"
"2016","01","02","15","274.62","1019","59","2","240","75","4"
"2016","01","02","16","275.8","1019","47","4","240","75","4"
"2016","01","02","17","276.24","1018","44","6","270","75","4"
"2016","01","02","19","277.15","1016","41","5","270","75","4"
"2016","01","02","20","277.09","1016","41","7","250","40","3"
"2016","01","02","22","276.27","1016","44","6","290","75","4"
"2016","01","03","00","274.36","1017","51","2","270","20","2"
"2016","01","03","02","273.1","1016","51","2","250","1","1"
"2016","01","03","04","272.64","1016","100","3","220","1","1"
"2016","01","03","05","272.73","1015","68","3","245","1","1"
"2016","01","03","06","272.67","1014","79","3","245","1","1"
"2016","01","03","07","272.39","1014","68","3","210","1","1"
"2016","01","03","08","272.7","1013","68","2","210","1","1"
"2016","01","03","10","273","1012","100","3","230","1","1"
"2016","01","03","12","272.57","1012","68","3","230","1","1"
"2016","01","03","14","275.4","1012","64","4","230","1","1"
"2016","01","03","16","279.62","1011","42","6","240","40","3"
"2016","01","03","18","279.95","1009","42","7","300","75","4"
"2016","01","03","19","279.39","1010","42","4","280","75","4"
"2016","01","03","21","278.3","1011","41","7","260","40","3"
"2016","01","03","23","276.98","1012","51","4","260","40","3"
"2016","01","04","01","275.53","1013","55","4","250","1","1"
"2016","01","04","03","274.6","1013","64","4","270","20","2"
"2016","01","04","05","273.61","1013","69","4","270","20","2"
"2016","01","04","07","274.16","1013","69","2","320","75","4"
"2016","01","04","09","273.25","1013","59","4","330","75","4"
"2016","01","04","11","271.83","1014","54","7","320","20","2"
"2016","01","04","12","271.8","1015","58","5","330","5","2"
"2016","01","04","13","270.6","1016","50","7","320","75","4"
"2016","01","04","14","270.59","1016","42","5","330","1","1"
"2016","01","04","15","271.23","1018","42","9","340","20","2"
"2016","01","04","16","271.44","1018","39","6","10","5","2"
"2016","01","04","17","271.79","1018","30","7","350","20","2"
"2016","01","04","19","271.11","1017","28","8","310","20","2"
"2016","01","04","20","269.98","1018","28","8","330","20","2"
"2016","01","04","22","267.21","1021","29","9","340","20","2"
"2016","01","05","00","265.24","1024","37","9","330","20","2"
"2016","01","05","02","263.79","1026","47","10","330","40","3"
"2016","01","05","04","262.63","1028","47","8","340","20","2"
"2016","01","05","06","262.3","1029","47","4","350","1","1"
"2016","01","05","07","261.5","1031","56","10","350","1","1"
"2016","01","05","08","261.42","1032","51","9","340","1","1"
"2016","01","05","10","260.99","1033","55","6","340","1","1"
"2016","01","05","12","260.89","1035","55","6","350","1","1"
"2016","01","05","13","261.07","1033","43","5","340","1","1"
"2016","01","05","14","263.06","1036","43","7","350","1","1"
"2016","01","05","15","263.84","1035","37","5","340","1","1"
"2016","01","05","16","266.48","1037","31","3","340","1","1"
"2016","01","05","18","268.74","1036","29","2","356","5","2"
"2016","01","05","19","270.64","1036","21","3","350","1","1"
"2016","01","05","20","270.73","1036","25","2","330","5","2"
"2016","01","05","21","270.97","1036","18","2","0","1","1"
"2016","01","05","23","268.79","1037","25","2","320","1","1"
"2016","01","06","01","267.72","1037","25","1","270","1","1"
"2016","01","06","03","266.73","1037","32","1","250","1","1"
"2016","01","06","05","266.05","1037","38","2","256","1","1"
"2016","01","06","06","266.04","1036","41","1","240","1","1"
"2016","01","06","07","265.95","1036","78","2","256","1","1"
"2016","01","06","08","265.15","1036","57","1","240","1","1"
"2016","01","06","09","264.96","1035","85","2","247","1","1"
"2016","01","06","10","264.84","1036","48","2","247","1","1"
"2016","01","06","11","264.82","1036","85","2","236","1","1"
"2016","01","06","12","264.54","1036","67","2","200","1","1"
"2016","01","06","13","264.74","1036","52","1","260","1","1"
"2016","01","06","14","268.77","1036","49","2","220","20","2"
"2016","01","06","16","274.07","1036","31","3","220","40","3"
"2016","01","06","18","276.38","1033","18","3","270","5","2"
"2016","01","06","19","277.82","1031","19","2","220","1","1"
"2016","01","06","20","277.82","1031","18","4","210","1","1"
"2016","01","06","22","275.17","1031","25","2","200","20","2"
"2016","01","07","00","272.68","1031","29","4","220","20","2"
"2016","01","07","02","271.59","1031","39","3","220","1","1"
"2016","01","07","04","270.51","1030","36","3","240","1","1"
"2016","01","07","06","269.59","1029","85","3","247","1","1"
"2016","01","07","07","269.11","1029","46","1","230","1","1"
"2016","01","07","08","268.87","1028","85","2","247","1","1"
"2016","01","07","09","268.25","1028","49","2","247","1","1"
"2016","01","07","10","268.19","1028","85","2","247","1","1"
"2016","01","07","11","268.37","1028","53","1","247","75","4"
"2016","01","07","12","268.55","1028","50","1","180","40","3"
"2016","01","07","14","272.39","1028","40","1","210","75","4"
"2016","01","07","16","277.69","1027","32","1","344","75","4"
"2016","01","07","18","279.18","1024","30","1","270","90","4"
"2016","01","07","19","280","1024","24","1","270","90","4"
"2016","01","07","20","280.08","1024","28","1","0","75","4"
"2016","01","07","22","277.79","1024","24","1","210","40","3"
"2016","01","08","00","275.5","1024","27","2","20","40","3"
"2016","01","08","02","273.94","1024","56","2","300","20","2"
"2016","01","08","04","272.71","1023","43","2","30","20","2"
"2016","01","08","06","271.88","1022","85","2","8","40","3"
"2016","01","08","07","272.01","1022","100","3","20","75","10"
"2016","01","08","08","272.19","1023","68","3","36","75","4"
"2016","01","08","10","272.51","1022","100","4","20","75","50"
"2016","01","08","11","272.45","1023","58","1","360","90","50"
"2016","01","08","12","272.41","1023","43","4","10","75","50"
"2016","01","08","14","275.27","1023","51","5","20","75","50"
"2016","01","08","16","278.04","1024","60","3","70","40","50"
"2016","01","08","17","278.65","1023","80","3","30","75","50"
"2016","01","08","19","279.43","1022","65","3","40","90","4"
"2016","01","08","20","279.43","1022","56","3","60","90","4"
"2016","01","08","22","279.22","1022","65","2","40","90","50"
"2016","01","09","00","279.04","1022","99","1","20","90","50"
"2016","01","09","02","278.44","1023","65","3","70","90","50"
"2016","01","09","04","278.13","1023","70","3","60","90","50"
"2016","01","09","06","277.76","1022","69","2","20","90","50"
"2016","01","09","07","277.41","1022","75","3","30","90","50"
"2016","01","09","08","277.3","1022","74","3","55","90","50"
"2016","01","09","09","276.8","1022","74","3","55","90","50"
"2016","01","09","11","277.04","1022","100","2","30","90","50"
"2016","01","09","13","277.34","1022","80","2","360","90","50"
"2016","01","09","15","279.14","1024","75","3","0","90","50"
"2016","01","09","17","280.15","1022","81","2","30","90","50"
"2016","01","09","19","280.19","1020","87","4","20","90","50"
"2016","01","09","21","280.23","1020","75","3","90","90","50"
"2016","01","09","23","280.22","1021","87","2","20","90","50"
"2016","01","10","01","280.16","1021","75","1","30","90","50"
"2016","01","10","03","280.3","1019","87","4","60","90","50"
"2016","01","10","05","280.48","1017","93","4","80","90","50"
"2016","01","10","07","280.84","1014","93","5","50","90","50"
